doc_id	text	p_green	u	llm_green_suggested	llm_confidence	llm_rationale	is_green_human	notes		average
8895984	1. A capacitor circuit for use in a display control circuit, the capacitor circuit comprising: a substrate; a polysilicon layer formed over the substrate, the polysilicon layer comprising a conductive portion doped with one or more impurities over a first area of the substrate and a transistor portion over a second area of the substrate, wherein the transistor portion forms a drain, a channel, and a source of a transistor, and wherein the transistor portion is electrically connected to the conductive portion; a first insulation layer formed directly on the polysilicon layer; a first metal layer formed directly on the first insulation layer, and the first metal layer comprising a first area and a second area formed on the first insulation layer, wherein the first area and the second area of the first metal layer are electrically separated from each other, wherein the first area of the first metal layer is electrically separated from the polysilicon layer, and wherein the second area of the first metal layer is electrically separated from the polysilicon layer when the transistor is turned off; a second insulation layer formed on the first metal layer; and a second metal layer formed directly on the second insulation layer and directly connected to the second area of the first metal layer, wherein the first area of the first metal layer at least partially overlaps the conductive portion of the polysilicon layer when viewed in a direction perpendicular to a top surface of the conductive portion of the polysilicon layer, wherein the first area of the first metal layer at least partially overlaps the second metal layer when viewed in the direction.	0.495421609034928	0.990843218069855	0	low	Prediction based on PatentSBERTa semantic embedding similarity to green vs non-green training claims.	0	Electronic circuit design without explicit energy efficiency or climate mitigation indication (outside Y02 scope).	TRUE	
8430234	1. A transport system for substrates, the transport system comprising: at least one belt for receiving the substrates thereon, retainers disposed at spaced distances on the belt, the spaced distances being at least as wide as a width of the substrates, the retainers rising to an elevation above the belt that is sufficient to stop the substrates from sliding when the substrates bump against the retainers, a motor for moving the belt, and a motion controller for providing acceleration and deceleration of the belt, thereby aligning the substrates against the retainers through successive acceleration and deceleration cycles.	0.495588061570852	0.991176123141703	0	low	Prediction based on PatentSBERTa semantic embedding similarity to green vs non-green training claims.	0	Industrial substrate transport system without explicit environmental or climate mitigation relevance (outside Y02 scope).	TRUE	
9658337	1. A method of optically detecting the presence of a bimodal droplet size distribution in the atmosphere, the method comprising: monitoring statistical fluctuations in a backscattered signal received from a series of pulsed laser light beams having wavelengths of 905 nm and 1550 nm directed into a cloud; and analyzing the statistics of the fluctuations of the backscattered signals to identify the presence of larger diameter droplets, wherein analyzing includes: examining fluctuations in space and time simultaneously using a wavelet transformation; and calculating a characteristic magnitude of fluctuations of the backscattered signal and identifying fluctuations of backscattered signals greater than those typical for a single-mode small droplet cloud to determine whether there is bimodal droplet size distribution within the cloud.	0.495985119767294	0.991970239534588	0	low	Prediction based on PatentSBERTa semantic embedding similarity to green vs non-green training claims.	1	Atmospheric droplet size detection method potentially relevant to climate monitoring technologies (within Y02 scope).	FALSE	
8378480	1. A package structure comprising: a first die; a second die over and bonded to the first die, wherein the second die has a size smaller than a size of the first die; a dummy chip over the first die, wherein the dummy chip comprises a portion encircling the second die, wherein the dummy chip comprises a material selected from the group consisting essentially of silicon and a metal, wherein the dummy chip comprises an opening extending from a bottom surface to an intermediate level of the dummy chip, wherein a portion of the dummy chip covers the opening, and wherein the second die extends into the opening; an adhesive adhering the dummy chip to the first die; metal pillars extending from a top surface to a bottom surface of the dummy chip; a gap in the opening and horizontally between a sidewall of the second die and a sidewall of the dummy chip; and a thermally conductive material horizontally between and contacting the dummy chip and the second die, wherein the thermally conductive material is in physical contact with the sidewall of the second die and the sidewall of the dummy chip.	0.496380093268832	0.992760186537663	0	low	Prediction based on PatentSBERTa semantic embedding similarity to green vs non-green training claims.	0	Semiconductor packaging structure without explicit energy efficiency or climate mitigation relevance (outside Y02 scope).	TRUE	
8543138	1. A method of providing pages to subscriber stations over a wireless network within a transmission region, and near sector boundaries using a multi-sector broadcast channel, comprising: receiving data related to a list of all pages to be transmitted to subscriber stations in a paging region that has a plurality of sectors; generating a substantially identical waveform at a base station in each of the plurality of sectors; transmitting the substantially identical waveform concurrently from a subset of the sectors in the region to permit signal aggregation of waveforms over the air to page subscriber stations identified in the list of pages to be transmitted; providing an aggregate waveform to one or more subscriber stations, wherein the aggregate waveform comprises combined signal energy from at least two substantially identical waveform transmissions from at least two different sectors to improve spectral efficiency within the transmission region and near sector boundaries; and further comprising providing time slots synchronized across all sectors in the paging region during which individuals sectors in the region simultaneously transmit the substantially identical waveform.	0.496652132739614	0.993304265479228	0	low	Prediction based on PatentSBERTa semantic embedding similarity to green vs non-green training claims.	0	Wireless paging transmission optimization method without explicit environmental or climate mitigation relevance (outside Y02 scope).	TRUE	
8610118	1. A flexible display panel comprising: a first film, an adhesive on the first film, an oxide layer on the adhesive, and a second film opposed to the first film, wherein the flexible display panel is configured to be attached to a part of a vehicle, and wherein a curvature of the flexible display panel is matched with a curved surface of the part of the vehicle.	0.496688956439684	0.993377912879368	0	low	Prediction based on PatentSBERTa semantic embedding similarity to green vs non-green training claims.	0	Flexible display panel for vehicle integration without explicit emission reduction or climate mitigation purpose (outside Y02 scope).	TRUE	
9056298	1. A method for causing cavitation in a substance, comprising: providing a first fluid substance in a spherical resonator chamber; applying acoustic energy to said spherical resonator chamber so that said acoustic energy is transmitted by said spherical resonator chamber into said first fluid substance in said spherical resonator chamber; providing a second fluid substance in a spherical cavitation reactor chamber disposed within said spherical resonator chamber; causing said acoustic energy to propagate from said first fluid substance through a wall of said spherical cavitation reactor chamber into said second fluid substance so as to cause acoustic cavitation within said second fluid substance; and wherein said spherical resonator chamber and said spherical cavitation reactor chamber are substantially concentric with respect to each other.	0.496922476032132	0.993844952064264	0	low	Prediction based on PatentSBERTa semantic embedding similarity to green vs non-green training claims.	0	Acoustic cavitation technique without explicit application to climate mitigation or environmental technologies (outside Y02 scope).	TRUE	
9073981	1. An isolated human antibody, or an antigen-binding fragment thereof, that neutralizes a dengue virus of serotypes DENV-1, DENV-2, DENV-3, or DENV-4, wherein the antibody does not contribute to antibody-dependent enhancement of dengue virus infection, wherein the Fc region of said antibody or antigen-binding fragment thereof comprises a CH2 L4A mutation, a CH2 L5A mutation, or both, and wherein the antibody, or the antigen binding fragment thereof, comprises the heavy chain CDR1, CDR2 and CDR3 and the light chain CDR1, CDR2 and CDR3 sequences as set forth in (i) SEQ ID NOs: 1-6, respectively; (ii) SEQ ID NOs: 17-22, respectively; (iii) SEQ ID NOs: 33-38, respectively; (iv) SEQ ID NOs: 49-54, respectively; (v) SEQ ID NOs: 67-72, respectively; (vi) SEQ ID NOs: 83-88, respectively; (vii) SEQ ID NOs: 83-85, 99, 53, and 100, respectively; (viii) SEQ ID NOs: 105-110, respectively; (ix) SEQ ID NOs: 121-123, 70 124, and 125, respectively; (x) SEQ ID NOs: 135-139, and 109, respectively; (xi) SEQ ID NOs: 149, 136-139, and 109, respectively; (xii) SEQ ID NOs: 153-158, respectively; (xiii) SEQ ID NOs: 169-174, respectively; or (xiv) SEQ ID NOs: 185-188 37, and 189, respectively.	0.497348575709102	0.994697151418205	0	low	Prediction based on PatentSBERTa semantic embedding similarity to green vs non-green training claims.	0	Biopharmaceutical antibody for viral treatment without relevance to climate change mitigation technologies (outside Y02 scope).	TRUE	
9472827	1. A solid electrolyte layer comprising a sulfide solid electrolyte material not having cross-linking sulfur substantially and a branched polymer for binding the sulfide solid electrolyte material, wherein the sulfide solid electrolyte material is an Li a ratio of Li	0.497449098431853	0.994898196863706	0	low	Prediction based on PatentSBERTa semantic embedding similarity to green vs non-green training claims.	1	Sulfide solid electrolyte material likely applicable to advanced battery and energy storage technologies (within Y02 scope).	FALSE	
9793188	1. A method of growing an oxide layer on a semiconductor device, the method comprising the step of contacting at least one surface of a semiconductor device with the dilute aqueous solution comprising: (a) an oxidant, wherein the oxidant is H (b) a compound comprising fluorine; (c) one or more additives; and (d) water.	0.497632549485008	0.995265098970016	0	low	Prediction based on PatentSBERTa semantic embedding similarity to green vs non-green training claims.	0	Semiconductor surface treatment method without explicit renewable energy or climate mitigation application (outside Y02 scope).	TRUE	
8432823	1. A method of accessing a channel in a wireless network having a plurality of communication nodes, the method comprising: identifying a first channel available for use; forming a cognitive network to manage utilisation of said first channel, said cognitive network including a leader node and at least one of said plurality of said communication nodes; managing said cognitive network by means of said leader node including identifying a second channel available for use in an event that said first channel being no longer available for use; switching to said second channel upon said second channel being identified; and selecting a further leader node for managing said cognitive network upon switching to said second channel, wherein said further leader node is selected from said at least one of said plurality of said communication nodes based on a credit mechanism.	0.497879374010078	0.995758748020156	0	low	Prediction based on PatentSBERTa semantic embedding similarity to green vs non-green training claims.	0	Wireless network channel management method without environmental or climate mitigation relevance (outside Y02 scope).	TRUE	
9562067	1. A process for the synthesis of (17α)-17-acetyl-17-hydoxy-estr-4-en-3-one of formula (I) characterized by reacting the compound of formula (II) with 1.5-10 mol equivalent of methyl lithium in the presence of substituted 1,2-diamino-ethane in an ether or formaldehyde dialkylacetal solvent or a mixture thereof at a temperature between −78° and −10° C., then reacting the protected imine derivative obtained as intermediate with mineral acids or strong organic acids at a temperature between 0° C. and the boiling point of the applied organic solvent.	0.497961860568187	0.995923721136374	0	low	Prediction based on PatentSBERTa semantic embedding similarity to green vs non-green training claims.	0	Chemical synthesis method for pharmaceutical compound without climate mitigation relevance (outside Y02 scope).	TRUE	
9278248	1. An exercise machine, comprising: a power supply configured to convert an alternating current to a high voltage direct current, wherein the power supply comprises power factor correction circuitry; a motor controller configured to generate a pulse-width modulated direct current signal based on the high voltage direct current; and a direct current motor, wherein the pulse-width modulated direct current signal drives the direct current motor.	0.498400173158228	0.996800346316456	0	low	Prediction based on PatentSBERTa semantic embedding similarity to green vs non-green training claims.	0	Exercise machine power conversion and motor control system without explicit climate mitigation or energy efficiency objective (outside Y02 scope).	TRUE	
9630679	1. A spring leg of a front fork comprising: a vehicle body side tube; an axle side tube being slidably engaged with the vehicle body side tube; a guide cylinder being provided in a center portion inside one of the vehicle body side tube and the axle side tube; a guide rod provided in a center portion inside the other of the vehicle body side tube and the axle side tube where the guide rod has a guide being inserted into the guide cylinder; a rod guide which is provided in the guide cylinder where the guide rod is inserted in and supported by the rod guide; a suspension spring being composed of; at least first and second sub-tanks, each of which includes an air chamber communicating with the rebound air spring chamber, wherein the first sub-tank is provided at a position different from that of the second sub-tank, wherein the first and second sub-tanks communicate with the rebound air spring chamber through a hole formed inside the guide, wherein a lower end portion of the guide rod is fastened to a bottom bolt which is inserted into a bottom portion of an axle bracket, wherein the inner side air spring chamber and the rebound air spring chamber are not in fluid communication with one another, and wherein the second sub-tank is provided outside the vehicle body side tube and the axle side tube.	0.498503122875612	0.997006245751224	0	low	Prediction based on PatentSBERTa semantic embedding similarity to green vs non-green training claims.	0	Vehicle suspension component without explicit emission reduction or climate mitigation relevance (outside Y02 scope).	TRUE	
9708316	1. The compound of the formula wherein: R is or a heterocyclic or heterobicyclic group substituted with 0-4 R 2 ; X R R R R R R R R R R R m is 0, 1, 2, 3, or 4; n is 0, 1, 2 or 3; and/or a pharmaceutically acceptable salt, tautomer or stereoisomer thereof.	0.498574699154384	0.997149398308767	0	low	Prediction based on PatentSBERTa semantic embedding similarity to green vs non-green training claims.	0	Pharmaceutical compound disclosure without relevance to climate change mitigation technologies (outside Y02 scope).	TRUE	
8472370	1. A method for restoring a clock of a second node in a communication system with a symmetric network construction of a first node configured to receive a Global Positioning System (GPS) signal, the second node not configured to receive the GPS signal, the method comprising: receiving synchronization information from the first node; determining a delay of the clock relative to the first node; generating the clock using the synchronization information and the delay; removing a clock phase that is out of a reference range in a phase identification interval; dividing the phase identification interval into at least two subdivision intervals; selecting a minimum clock phase value from each subdivision interval; and removing the minimum clock phase value that is out of a specified normal operation range for each subdivision interval.	0.498702220982875	0.997404441965749	0	low	Prediction based on PatentSBERTa semantic embedding similarity to green vs non-green training claims.	0	Communication system clock synchronization method without environmental or climate mitigation relevance (outside Y02 scope).	TRUE	
8587109	1. An assembly of microelectronic devices, comprising: a support member having support member circuitry; a first microelectronic die package attached to the support member and including a first die and a first substrate coupling the first die to the support member circuitry with first conductive members, wherein the first substrate has a first planform shape; and a second microelectronic die package attached to the first die package and including a second die and a second substrate, the second substrate coupling the second die to the support member circuitry with second conductive members, wherein the second substrate has a second planform shape that extends at least partially beyond the first planform shape, and wherein the second conductive members are positioned within the second planform shape.	0.498912933814924	0.997825867629848	0	low	Prediction based on PatentSBERTa semantic embedding similarity to green vs non-green training claims.	0	Microelectronic device packaging structure without explicit energy efficiency or climate mitigation purpose (outside Y02 scope).	TRUE	
9082680	1. A solder joint structure, comprising: a lower via plug in a lower substrate; a lower seed layer on the lower via plug, the lower seed layer comprising copper; a lower metal bump directly on the lower seed layer, the lower metal bump comprising an upper portion and a lower portion; a soldering unit; an organic preservative film comprising an organic metal compound; and an upper metal bump on the soldering unit, wherein the upper portion of the lower metal bump and the upper metal bump comprise copper, wherein sidewalls of the upper portion of the lower metal bump are vertically aligned with sidewalls of the lower portion of the lower metal bump, wherein the soldering unit is directly coupled to at least a portion of a top surface of the upper portion of the lower metal bump, wherein the organic preservative film is disposed on at least one lateral surface of the upper portion of the lower metal bump, and wherein the organic preservative film is not disposed on the lower portion of the lower metal bump and surfaces of the upper metal bump.	0.4989646893476	0.997929378695201	0	low	Prediction based on PatentSBERTa semantic embedding similarity to green vs non-green training claims.	0	Semiconductor solder joint configuration without environmental or climate mitigation relevance (outside Y02 scope).	TRUE	
9326938	1. An oligomer-contained nanoparticle complex, comprising: a) a nanoparticle; b) a polymer, wherein the polymer is an amphiphilic polymer having a hydrophilic and a hydrophobic group, and the hydrophobic group is inserted on the outside of the nanoparticle; c) a targeting molecule, wherein an end of the targeting molecule is bonded with the hydrophilic segment of the polymer by intermolecular hydrogen bonds; d) an oligomer, wherein the oligomer is hydrophilic or charged, and two ends of the oligomer are conjugated by covalent bonds with the targeting molecule, and e) a space for active substances, wherein the space for active substances is encapsulated by the nanoparticle.	0.499272720616436	0.998545441232871	0	low	Prediction based on PatentSBERTa semantic embedding similarity to green vs non-green training claims.	0	Nanoparticle-based drug delivery or encapsulation system without climate mitigation relevance (outside Y02 scope).	TRUE	
8804377	1. A circuit, comprising: a control circuit having:	0.499347261821332	0.998694523642665	0	low	Prediction based on PatentSBERTa semantic embedding similarity to green vs non-green training claims.	0	Electronic control circuit without explicit environmental or climate mitigation relevance (outside Y02 scope).	TRUE	
9170689	1. A touch panel comprising a touch screen including a plurality of detection wirings arrayed in parallel; and parasitic capacitance setting wiring that is arrayed only in an outer periphery of said touch screen and configured to set parasitic capacitances of an outermost detection wiring out of said plurality of detection wirings equivalent to parasitic capacitances of other detection wirings, wherein the other detection wirings are interior of the outer periphery of said touch screen, said outer periphery of said touch screen surrounding the plurality of detection wirings, said parasitic capacitance setting wiring includes one or more dummy wirings arrayed at further outer side of said outermost detection wiring, in parallel with said outermost detection wirings, shapes and widths of said dummy wirings are the same as those of said plurality of detection wirings, and an interval between one of said dummy wirings and said outermost detection wiring is the same as an interval between said plurality of detection wirings.	0.499726379318964	0.999452758637928	0	low	Prediction based on PatentSBERTa semantic embedding similarity to green vs non-green training claims.	0	Touchscreen parasitic capacitance compensation method without environmental or climate mitigation relevance (outside Y02 scope).	TRUE	
8521195	1. A method for paging a mobile station, the method comprising: before transmission of a page to a mobile station by an access network, the access network identifying concatenation that is being applied to the page, wherein the page comprises a page record that is transmitted in a general page message (GPM) by a base station in the radio access network, and wherein identifying the concatenation that is being applied to the page comprises determining how many page records can be included in the GPM; based at least in part on the concatenation that is being applied to the page, the access network selecting a page-transmission power for the page; and the access network transmitting the page to the mobile station at the selected page-transmission power.	0.499805002966231	0.999610005932462	0	low	Prediction based on PatentSBERTa semantic embedding similarity to green vs non-green training claims.	0	Wireless paging power control method without explicit climate mitigation or energy efficiency objective (outside Y02 scope).	TRUE	
9398611	1. A method of supporting channel access of an overriding station (STA) which does not belong to a group indicated by a traffic indication map (TIM) in a wireless communication system, the method comprising: receiving, by an access point (AP), a channel access request frame in a TIM interval from the overriding STA; and transmitting, by the AP, a response frame indicating whether the channel access is allowed to the overriding STA in response to the channel access request frame, wherein the TIM interval includes a group channel access interval corresponding to a bit set to 1 in a TIM bitmap for a group STA that belongs to the group and an overriding channel access interval corresponding to a bit set to 0 in a TIM bitmap for the overriding STA, and wherein the channel access is allowed when an association ID (AID) corresponding to the bit set to 0 exists.	0.499867289759265	0.99973457951853	0	low	Prediction based on PatentSBERTa semantic embedding similarity to green vs non-green training claims.	0	Wireless channel access management method without environmental or climate mitigation relevance (outside Y02 scope).	TRUE	
9465623	1. An apparatus comprising: means for receiving and handling an input/output (I/O) request of a Microsoft Windows operating system, the Microsoft Windows operating system to be executed by a multi-core processor of a computer, the Microsoft Windows operating system being different from a first operating system with which the means for receiving and handling is associated; means for reporting a number of processing units of the computer to the Microsoft Windows operating system as being available that is different from a total actual number of processing units of the computer, each processing unit of the computer comprising a processor core, the number of the processing units of the computer to be reported to the Microsoft Windows operating system being user changeable; the first operating system to share data of the first operating system with the Microsoft Windows operating system, wherein a portion of memory allocated to the first operating system is hidden from the Microsoft Windows operating system.	0.501934849797891	0.996130300404218	1	low	Prediction based on PatentSBERTa semantic embedding similarity to green vs non-green training claims.	0	Operating system virtualization and resource reporting method without environmental or climate mitigation relevance (outside Y02 scope).	FALSE	
